keyword,volume,cpc,competition,difficulty,word_count,char_count,is_long_tail,has_number,has_question_word,intent,opportunity_score,cluster,cluster_label
best mailing marketing strategies,109.0,0.755,,26.111111111111114,4,33,1,0,0,Commercial,30.527932802312343,4,"strategies, marketing strategies, marketing"
how to mailing marketing strategies,1618.0,0.755,,74.11111111111111,5,35,1,0,1,Informational,12.274251628350205,4,"strategies, marketing strategies, marketing"
free mailing marketing strategies,162.0,0.755,,74.66666666666667,4,33,1,0,0,Navigational,11.138947755557322,4,"strategies, marketing strategies, marketing"
mailing marketing strategies for beginners,296.0,0.755,,69.44444444444444,5,42,1,0,0,Navigational,13.311870257891586,4,"strategies, marketing strategies, marketing"
mailing marketing strategies tools,896.0,0.755,,54.222222222222214,4,34,1,0,0,Navigational,19.777029057729926,4,"strategies, marketing strategies, marketing"
mailing marketing strategies 2026,581.0,0.755,,94.8888888888889,4,33,1,1,0,Navigational,3.312820687814793,4,"strategies, marketing strategies, marketing"
mailing marketing strategies vs,199.0,0.755,,6.000000000000001,4,31,1,0,0,Commercial,38.6288177333992,4,"strategies, marketing strategies, marketing"
mailing marketing strategies guide,161.0,0.755,,65.88888888888889,4,34,1,0,0,Informational,14.649431750150185,4,"strategies, marketing strategies, marketing"
tips mailing marketing strategies,288.0,0.755,,38.333333333333336,4,33,1,0,0,Informational,25.75129777019004,4,"strategies, marketing strategies, marketing"
near me mailing marketing strategies,5621.0,0.755,,30.555555555555557,5,36,1,0,0,Commercial,32.2068212731235,4,"strategies, marketing strategies, marketing"
mailing marketing strategies price,1895.0,0.755,,95.44444444444446,4,34,1,0,0,Commercial,3.914629570571865,4,"strategies, marketing strategies, marketing"
mailing marketing strategies software,2862.0,0.755,,36.22222222222222,4,37,1,0,0,Navigational,28.20994013260762,4,"strategies, marketing strategies, marketing"
course mailing marketing strategies,521.0,0.755,,90.0,4,35,1,0,0,Navigational,5.230749252275407,4,"strategies, marketing strategies, marketing"
examples mailing marketing strategies,291.0,0.755,,42.77777777777778,4,37,1,0,0,Informational,23.97540134196701,4,"strategies, marketing strategies, marketing"
app mailing marketing strategies,332.0,0.755,,84.55555555555556,4,32,1,0,0,Navigational,7.290002008104107,4,"strategies, marketing strategies, marketing"
mailing marketing strategies review,2033.0,0.755,,69.33333333333334,4,35,1,0,0,Commercial,14.445616094534683,4,"strategies, marketing strategies, marketing"
mailing marketing strategies checklist,945.0,0.755,,62.33333333333333,4,38,1,0,0,Navigational,16.56331332267969,4,"strategies, marketing strategies, marketing"
mailing marketing strategies template,1452.0,0.755,,62.33333333333333,4,37,1,0,0,Navigational,16.881261397431974,4,"strategies, marketing strategies, marketing"
mailing marketing strategies ideas,533.0,0.755,,93.22222222222223,4,34,1,0,0,Navigational,3.949385761605506,4,"strategies, marketing strategies, marketing"
mailing marketing strategies strategy,887.0,0.755,,61.44444444444444,4,37,1,0,0,Navigational,16.882496120176796,4,"strategies, marketing strategies, marketing"
best email marketing approach,96.0,0.755,,36.0,4,29,1,0,0,Commercial,26.564224732019547,1,"marketing, email marketing, email"
email marketing approach how to,926.0,0.755,,25.88888888888889,5,31,1,0,1,Informational,31.129175886610728,1,"marketing, email marketing, email"
free email marketing approach,179.0,0.755,,51.0,4,29,1,0,0,Navigational,20.616275403034223,1,"marketing, email marketing, email"
for beginners email marketing approach,18535.0,0.755,,15.0,5,38,1,0,0,Navigational,46.52762621201437,1,"marketing, email marketing, email"
tools email marketing approach,303.0,0.755,,83.88888888888889,4,30,1,0,0,Navigational,7.538482295741552,3,"tools, marketing tools, free"
2026 email marketing approach,290.0,0.755,,89.66666666666667,4,29,1,1,0,Navigational,5.219218669893201,1,"marketing, email marketing, email"
vs email marketing approach,39.0,0.755,,94.44444444444444,4,27,1,0,0,Commercial,3.1507013127015737,0,"vs, sample, marketing sample"
guide email marketing approach,169.0,0.755,,94.44444444444444,4,30,1,0,0,Informational,3.2322264600739543,1,"marketing, email marketing, email"
email marketing approach tips,109.0,0.755,,13.555555555555554,4,29,1,0,0,Informational,35.55015502453456,1,"marketing, email marketing, email"
email marketing approach near me,52.0,0.755,,89.77777777777777,5,32,1,0,0,Commercial,5.025520494105481,1,"marketing, email marketing, email"
email marketing approach price,710.0,0.755,,54.55555555555556,4,30,1,0,0,Commercial,19.527052052002265,1,"marketing, email marketing, email"
software email marketing approach,156.0,0.755,,72.0,4,33,1,0,0,Navigational,12.201851723114496,7,"software, marketing software, strategy"
course email marketing approach,3259.0,0.755,,76.44444444444444,4,31,1,0,0,Navigational,12.370016501463615,2,"course, marketing course, email marketing"
examples email marketing approach,82.0,0.755,,26.333333333333332,4,33,1,0,0,Informational,30.422111767430728,1,"marketing, email marketing, email"
app email marketing approach,211.0,0.755,,38.666666666666664,4,28,1,0,0,Navigational,25.569676464951524,1,"marketing, email marketing, email"
review email marketing approach,2410.0,0.755,,36.44444444444444,4,31,1,0,0,Commercial,27.83759457747015,1,"marketing, email marketing, email"
checklist email marketing approach,287.0,0.755,,42.88888888888889,4,34,1,0,0,Navigational,23.928448431449567,1,"marketing, email marketing, email"
email marketing approach template,1598.0,0.755,,41.11111111111111,4,33,1,0,0,Navigational,25.461709297985223,1,"marketing, email marketing, email"
ideas email marketing approach,978.0,0.755,,71.55555555555556,4,30,1,0,0,Navigational,12.895119278893013,1,"marketing, email marketing, email"
strategy email marketing approach,225.0,0.755,,75.1111111111111,4,33,1,0,0,Navigational,11.000678318429243,7,"software, marketing software, strategy"
best email blast strategy,1884.0,0.755,,57.666666666666664,4,25,1,0,0,Commercial,19.01884239998224,7,"software, marketing software, strategy"
email blast strategy how to,63.0,0.755,,23.333333333333332,5,27,1,0,1,Informational,31.610196553583997,7,"software, marketing software, strategy"
free email blast strategy,368.0,0.755,,12.777777777777777,4,25,1,0,0,Navigational,36.02368931387219,7,"software, marketing software, strategy"
email blast strategy for beginners,399.0,0.755,,53.333333333333336,5,34,1,0,0,Navigational,19.820907703715687,7,"software, marketing software, strategy"
email blast strategy tools,1259.0,0.755,,0.8888888888888887,4,26,1,0,0,Navigational,41.33800568718768,7,"software, marketing software, strategy"
email blast strategy 2026,71.0,0.755,,61.55555555555555,4,25,1,1,0,Navigational,16.3263245968411,7,"software, marketing software, strategy"
email blast strategy vs,1024.0,0.755,,94.0,4,23,1,0,0,Commercial,3.9461888609546985,7,"software, marketing software, strategy"
email blast strategy guide,4796.0,0.755,,6.555555555555556,4,26,1,0,0,Informational,41.289450145568004,7,"software, marketing software, strategy"
email blast strategy tips,8588.0,0.755,,7.777777777777778,4,25,1,0,0,Informational,43.17858709387964,7,"software, marketing software, strategy"
near me email blast strategy,132.0,0.755,,18.0,5,28,1,0,0,Commercial,33.78680092667652,7,"software, marketing software, strategy"
price email blast strategy,8.0,0.755,,26.0,4,26,1,0,0,Commercial,30.509038478413625,7,"software, marketing software, strategy"
software email blast strategy,77.0,0.755,,26.0,4,29,1,0,0,Navigational,30.55230951817281,7,"software, marketing software, strategy"
course email blast strategy,12141.0,0.755,,58.22222222222222,4,27,1,0,0,Navigational,25.228954305440855,7,"software, marketing software, strategy"
email blast strategy examples,237.0,0.755,,57.88888888888889,4,29,1,0,0,Informational,17.897092605537114,7,"software, marketing software, strategy"
app email blast strategy,5453.0,0.755,,41.88888888888889,4,24,1,0,0,Navigational,27.568132364724324,7,"software, marketing software, strategy"
review email blast strategy,2069.0,0.755,,90.33333333333333,4,27,1,0,0,Commercial,6.0681922891916535,7,"software, marketing software, strategy"
checklist email blast strategy,1277.0,0.755,,55.333333333333336,4,30,1,0,0,Navigational,19.57151600673838,7,"software, marketing software, strategy"
email blast strategy template,325.0,0.755,,25.88888888888889,4,29,1,0,0,Navigational,30.75227885914303,7,"software, marketing software, strategy"
email blast strategy ideas,2742.0,0.755,,25.555555555555554,4,26,1,0,0,Navigational,32.4013528170844,7,"software, marketing software, strategy"
email blast strategy strategy,223.0,0.755,,52.11111111111111,4,29,1,0,0,Navigational,20.199424085392742,7,"software, marketing software, strategy"
best email blast marketing strategies,299.0,0.755,,87.11111111111111,5,37,1,0,0,Commercial,6.247084940779665,4,"strategies, marketing strategies, marketing"
email blast marketing strategies how to,3430.0,0.755,,55.333333333333336,6,39,1,0,1,Informational,20.921697870528654,4,"strategies, marketing strategies, marketing"
email blast marketing strategies free,4395.0,0.755,,68.77777777777779,5,37,1,0,0,Navigational,16.149087532861238,4,"strategies, marketing strategies, marketing"
for beginners email blast marketing strategies,4307.0,0.755,,69.0,6,46,1,0,0,Navigational,16.005012390366435,4,"strategies, marketing strategies, marketing"
tools email blast marketing strategies,840.0,0.755,,62.55555555555555,5,38,1,0,0,Navigational,16.408577199374644,4,"strategies, marketing strategies, marketing"
2026 email blast marketing strategies,690.0,0.755,,75.55555555555556,5,37,1,1,0,Navigational,11.114509721637283,4,"strategies, marketing strategies, marketing"
vs email blast marketing strategies,232.0,0.755,,37.44444444444445,5,35,1,0,0,Commercial,26.07173480072364,4,"strategies, marketing strategies, marketing"
email blast marketing strategies guide,48.0,0.755,,85.0,5,38,1,0,0,Informational,6.934123139143593,4,"strategies, marketing strategies, marketing"
email blast marketing strategies tips,764.0,0.755,,62.44444444444445,5,37,1,0,0,Informational,16.40536078843216,4,"strategies, marketing strategies, marketing"
email blast marketing strategies near me,2499.0,0.755,,98.1111111111111,6,40,1,0,0,Commercial,3.22674128092765,4,"strategies, marketing strategies, marketing"
email blast marketing strategies price,122.0,0.755,,39.77777777777777,5,38,1,0,0,Commercial,25.069418650382914,4,"strategies, marketing strategies, marketing"
email blast marketing strategies software,503.0,0.755,,97.33333333333333,5,41,1,0,0,Navigational,2.2861278216135936,4,"strategies, marketing strategies, marketing"
course email blast marketing strategies,2261.0,0.755,,85.22222222222223,5,39,1,0,0,Navigational,8.233043105139918,4,"strategies, marketing strategies, marketing"
examples email blast marketing strategies,1235.0,0.755,,78.33333333333333,5,41,1,0,0,Informational,10.345177112971921,4,"strategies, marketing strategies, marketing"
email blast marketing strategies app,1592.0,0.755,,69.77777777777777,5,36,1,0,0,Navigational,13.991279932209066,4,"strategies, marketing strategies, marketing"
email blast marketing strategies review,908.0,0.755,,20.88888888888889,5,39,1,0,0,Commercial,33.11788778928225,4,"strategies, marketing strategies, marketing"
checklist email blast marketing strategies,50.0,0.755,,92.55555555555556,5,42,1,0,0,Navigational,3.9131551499578676,4,"strategies, marketing strategies, marketing"
template email blast marketing strategies,1254.0,0.755,,95.77777777777779,5,41,1,0,0,Navigational,3.3793145490408723,4,"strategies, marketing strategies, marketing"
ideas email blast marketing strategies,93.0,0.755,,15.444444444444445,5,38,1,0,0,Navigational,34.784565604687025,4,"strategies, marketing strategies, marketing"
email blast marketing strategies strategy,557.0,0.755,,13.88888888888889,5,41,1,0,0,Navigational,35.69776989137682,4,"strategies, marketing strategies, marketing"
best email marketing strategy,2684.0,0.755,,76.66666666666667,4,29,1,0,0,Commercial,11.920535614581505,7,"software, marketing software, strategy"
email marketing strategy how to,539.0,0.755,,8.333333333333332,5,31,1,0,1,Informational,37.90870401627056,7,"software, marketing software, strategy"
free email marketing strategy,155.0,0.755,,93.44444444444444,4,29,1,0,0,Navigational,3.6234468288184676,7,"software, marketing software, strategy"
email marketing strategy for beginners,4659.0,0.755,,15.666666666666668,5,38,1,0,0,Navigational,37.55909073812344,7,"software, marketing software, strategy"
tools email marketing strategy,109.0,0.755,,42.22222222222222,4,30,1,0,0,Navigational,24.083488357867896,3,"tools, marketing tools, free"
2026 email marketing strategy,134.0,0.755,,59.33333333333333,4,29,1,1,0,Navigational,17.254721826379686,7,"software, marketing software, strategy"
email marketing strategy vs,365.0,0.755,,40.111111111111114,4,27,1,0,0,Commercial,25.088474630984102,0,"vs, sample, marketing sample"
